Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	template	data.set	environm	orig.sound.file	Temperatura	Humedad	Distancia (m)	Vegetacion	Transecto	org.sf	new.file.name	new.selec	old.sound.file.name	old.selec
19.0815419501134	19.2815646258503	dist.30-10.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-10.wav	0.04	69	Spectrogram 1	1	1849	2506	0.2_BB_am_no.harm.wav_9	simulations	NA	0.2_BB_am_no.harm.wav_9	28.1	0.19	30	cerrado	1	200303-009	dist.30	10	200303-009.wav_10	1
19.3615646258503	19.5615873015873	dist.30-11.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-11.wav	0.04	70	Spectrogram 1	1	5632	6830	0.2_BB_am_no.harm.wav_10	simulations	NA	0.2_BB_am_no.harm.wav_10	28.1	0.19	30	cerrado	1	200303-009	dist.30	11	200303-009.wav_11	1
19.6415873015873	19.8416099773243	dist.30-12.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-12.wav	0.04	71	Spectrogram 1	1	1474	2550	0.2_BB_am_no.harm.wav_11	simulations	NA	0.2_BB_am_no.harm.wav_11	28.1	0.19	30	cerrado	1	200303-009	dist.30	12	200303-009.wav_12	1
19.9216099773243	20.1216326530612	dist.30-13.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-13.wav	0.04	72	Spectrogram 1	1	9598	10233	0.2_BB_am_no.harm.wav_12	simulations	NA	0.2_BB_am_no.harm.wav_12	28.1	0.19	30	cerrado	1	200303-009	dist.30	13	200303-009.wav_13	1
20.2016326530612	20.4016553287982	dist.30-14.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-14.wav	0.04	73	Spectrogram 1	1	7317	8141	0.2_BB_am_no.harm.wav_13	simulations	NA	0.2_BB_am_no.harm.wav_13	28.1	0.19	30	cerrado	1	200303-009	dist.30	14	200303-009.wav_14	1
20.4816553287982	20.6816780045351	dist.30-15.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-15.wav	0.04	74	Spectrogram 1	1	100	810	0.2_BB_am_no.harm.wav_14	simulations	NA	0.2_BB_am_no.harm.wav_14	28.1	0.19	30	cerrado	1	200303-009	dist.30	15	200303-009.wav_15	1
20.7616780045351	20.9617006802721	dist.30-16.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-16.wav	0.04	75	Spectrogram 1	1	5396	6152	0.2_BB_am_no.harm.wav_15	simulations	NA	0.2_BB_am_no.harm.wav_15	28.1	0.19	30	cerrado	1	200303-009	dist.30	16	200303-009.wav_16	1
21.0417006802721	21.2417233560091	dist.30-17.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-17.wav	0.04	76	Spectrogram 1	1	9435	10377	0.2_BB_am_no.harm.wav_16	simulations	NA	0.2_BB_am_no.harm.wav_16	28.1	0.19	30	cerrado	1	200303-009	dist.30	17	200303-009.wav_17	1
21.3217233560091	21.521746031746	dist.30-18.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-18.wav	0.04	77	Spectrogram 1	1	1230	2525	0.2_BB_am_no.harm.wav_17	simulations	NA	0.2_BB_am_no.harm.wav_17	28.1	0.19	30	cerrado	1	200303-009	dist.30	18	200303-009.wav_18	1
21.601746031746	21.801768707483	dist.30-19.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-19.wav	0.04	78	Spectrogram 1	1	836	1646	0.2_BB_am_no.harm.wav_18	simulations	NA	0.2_BB_am_no.harm.wav_18	28.1	0.19	30	cerrado	1	200303-009	dist.30	19	200303-009.wav_19	1
21.881768707483	22.08179138322	dist.30-20.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-20.wav	0.04	79	Spectrogram 1	1	5718	7372	0.2_BB_am_no.harm.wav_19	simulations	NA	0.2_BB_am_no.harm.wav_19	28.1	0.19	30	cerrado	1	200303-009	dist.30	20	200303-009.wav_20	1
22.16179138322	22.3618140589569	dist.30-21.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.30-21.wav	0.04	80	Spectrogram 1	1	4792	5287	0.2_BB_am_no.harm.wav_20	simulations	NA	0.2_BB_am_no.harm.wav_20	28.1	0.19	30	cerrado	1	200303-009	dist.30	21	200303-009.wav_21	1
22.4418140589569	22.6418367346939	dist.100-2.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-2.wav	0.04	81	Spectrogram 1	1	7875	8805	0.2_BB_am_no.harm.wav_1	simulations	NA	0.2_BB_am_no.harm.wav_1	27.1	0.2	100	cerrado	1	200303-010	dist.100	2	200303-010.wav_2	1
22.7218367346939	22.9218594104308	dist.100-3.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-3.wav	0.04	82	Spectrogram 1	1	3208	4069	0.2_BB_am_no.harm.wav_2	simulations	NA	0.2_BB_am_no.harm.wav_2	27.1	0.2	100	cerrado	1	200303-010	dist.100	3	200303-010.wav_3	1
23.0018594104308	23.2018820861678	dist.100-4.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-4.wav	0.04	83	Spectrogram 1	1	422	1223	0.2_BB_am_no.harm.wav_3	simulations	NA	0.2_BB_am_no.harm.wav_3	27.1	0.2	100	cerrado	1	200303-010	dist.100	4	200303-010.wav_4	1
23.2818820861678	23.4819047619048	dist.100-5.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-5.wav	0.04	84	Spectrogram 1	1	6905	7917	0.2_BB_am_no.harm.wav_4	simulations	NA	0.2_BB_am_no.harm.wav_4	27.1	0.2	100	cerrado	1	200303-010	dist.100	5	200303-010.wav_5	1
23.5619047619048	23.7619274376417	dist.100-6.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-6.wav	0.04	85	Spectrogram 1	1	8417	9416	0.2_BB_am_no.harm.wav_5	simulations	NA	0.2_BB_am_no.harm.wav_5	27.1	0.2	100	cerrado	1	200303-010	dist.100	6	200303-010.wav_6	1
23.8419274376417	24.0419501133787	dist.100-7.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-7.wav	0.04	86	Spectrogram 1	1	4171	4839	0.2_BB_am_no.harm.wav_6	simulations	NA	0.2_BB_am_no.harm.wav_6	27.1	0.2	100	cerrado	1	200303-010	dist.100	7	200303-010.wav_7	1
24.1219501133787	24.3219727891156	dist.100-8.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-8.wav	0.04	87	Spectrogram 1	1	2097	2961	0.2_BB_am_no.harm.wav_7	simulations	NA	0.2_BB_am_no.harm.wav_7	27.1	0.2	100	cerrado	1	200303-010	dist.100	8	200303-010.wav_8	1
24.4019727891156	24.6019954648526	dist.100-9.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-9.wav	0.04	88	Spectrogram 1	1	9181	10033	0.2_BB_am_no.harm.wav_8	simulations	NA	0.2_BB_am_no.harm.wav_8	27.1	0.2	100	cerrado	1	200303-010	dist.100	9	200303-010.wav_9	1
24.6819954648526	24.8820181405896	dist.100-10.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-10.wav	0.04	89	Spectrogram 1	1	1849	2506	0.2_BB_am_no.harm.wav_9	simulations	NA	0.2_BB_am_no.harm.wav_9	27.1	0.2	100	cerrado	1	200303-010	dist.100	10	200303-010.wav_10	1
24.9620181405896	25.1620408163265	dist.100-11.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-11.wav	0.04	90	Spectrogram 1	1	5632	6830	0.2_BB_am_no.harm.wav_10	simulations	NA	0.2_BB_am_no.harm.wav_10	27.1	0.2	100	cerrado	1	200303-010	dist.100	11	200303-010.wav_11	1
25.2420408163265	25.4420634920635	dist.100-12.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-12.wav	0.04	91	Spectrogram 1	1	1474	2550	0.2_BB_am_no.harm.wav_11	simulations	NA	0.2_BB_am_no.harm.wav_11	27.1	0.2	100	cerrado	1	200303-010	dist.100	12	200303-010.wav_12	1
25.5220634920635	25.7220861678005	dist.100-13.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-13.wav	0.04	92	Spectrogram 1	1	9598	10233	0.2_BB_am_no.harm.wav_12	simulations	NA	0.2_BB_am_no.harm.wav_12	27.1	0.2	100	cerrado	1	200303-010	dist.100	13	200303-010.wav_13	1
25.8020861678005	26.0021088435374	dist.100-14.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-14.wav	0.04	93	Spectrogram 1	1	7317	8141	0.2_BB_am_no.harm.wav_13	simulations	NA	0.2_BB_am_no.harm.wav_13	27.1	0.2	100	cerrado	1	200303-010	dist.100	14	200303-010.wav_14	1
26.0821088435374	26.2821315192744	dist.100-15.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-15.wav	0.04	94	Spectrogram 1	1	100	810	0.2_BB_am_no.harm.wav_14	simulations	NA	0.2_BB_am_no.harm.wav_14	27.1	0.2	100	cerrado	1	200303-010	dist.100	15	200303-010.wav_15	1
26.3621315192744	26.5621541950113	dist.100-16.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-16.wav	0.04	95	Spectrogram 1	1	5396	6152	0.2_BB_am_no.harm.wav_15	simulations	NA	0.2_BB_am_no.harm.wav_15	27.1	0.2	100	cerrado	1	200303-010	dist.100	16	200303-010.wav_16	1
26.6421541950113	26.8421768707483	dist.100-17.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-17.wav	0.04	96	Spectrogram 1	1	9435	10377	0.2_BB_am_no.harm.wav_16	simulations	NA	0.2_BB_am_no.harm.wav_16	27.1	0.2	100	cerrado	1	200303-010	dist.100	17	200303-010.wav_17	1
26.9221768707483	27.1221995464853	dist.100-18.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-18.wav	0.04	97	Spectrogram 1	1	1230	2525	0.2_BB_am_no.harm.wav_17	simulations	NA	0.2_BB_am_no.harm.wav_17	27.1	0.2	100	cerrado	1	200303-010	dist.100	18	200303-010.wav_18	1
27.2021995464853	27.4022222222222	dist.100-19.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-19.wav	0.04	98	Spectrogram 1	1	836	1646	0.2_BB_am_no.harm.wav_18	simulations	NA	0.2_BB_am_no.harm.wav_18	27.1	0.2	100	cerrado	1	200303-010	dist.100	19	200303-010.wav_19	1
27.4822222222222	27.6822448979592	dist.100-20.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-20.wav	0.04	99	Spectrogram 1	1	5718	7372	0.2_BB_am_no.harm.wav_19	simulations	NA	0.2_BB_am_no.harm.wav_19	27.1	0.2	100	cerrado	1	200303-010	dist.100	20	200303-010.wav_20	1
27.7622448979592	27.9622675736961	dist.100-21.wav	/home/neuro/Dropbox/estudiantes/Marcos Quiroz/sigpro_measuring/1st_transect_recordings/precise_cuts/dist.100-21.wav	0.04	100	Spectrogram 1	1	4792	5287	0.2_BB_am_no.harm.wav_20	simulations	NA	0.2_BB_am_no.harm.wav_20	27.1	0.2	100	cerrado	1	200303-010	dist.100	21	200303-010.wav_21	1
